Tick,S0,S1,S2,S3,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
1530,152,224,116,217,0.535156,1.097656,0.132813,-12.695313,23.925783,-40.527348,0.726563,-0.273438,-0.179688
1531,150,217,117,203,0.464844,0.761719,0.273438,-2.441406,60.546879,-43.457035,0.71875,-0.265625,-0.1875
1532,149,213,119,193,0.792969,1.453125,0.414063,52.734379,73.242195,-66.406258,0.710938,-0.25,-0.195313
1533,180,237,119,212,1.308594,1.898438,0.484375,98.144539,43.945316,-133.789078,0.695313,-0.21875,-0.1875
1534,184,242,121,210,1.292969,1.941406,-0.023438,96.191414,-8.300782,-249.511734,0.695313,-0.21875,-0.1875
1535,185,248,121,208,1.394531,1.515625,-0.066406,40.527348,-26.367189,-250.000015,0.65625,-0.179688,-0.171875
1536,181,249,121,213,0.671875,1.875,0.800781,-6.347657,-17.089846,-250.000015,0.601563,-0.132813,-0.171875
1537,183,258,121,241,-0.152344,1.828125,0.550781,12.695313,-29.785158,-250.000015,0.515625,-0.09375,-0.15625
1538,188,275,122,266,0.054688,1.972656,0.054688,82.031258,-65.429695,-250.000015,0.421875,-0.078125,-0.148438
1539,188,282,122,278,-0.789063,1.789063,0.28125,17.578127,-67.871101,-245.605484,0.421875,-0.078125,-0.148438
1540,189,284,120,283,0.023438,1.996094,-0.238281,-122.558601,40.039066,-31.250002,0.375,-0.078125,-0.140625
1541,190,285,121,287,0.265625,1.996094,-0.039063,-250.000015,98.63282,-0.488281,0.375,-0.09375,-0.1875
1542,190,287,120,287,0.644531,1.996094,0.035156,-210.449234,55.664066,-196.289078,0.34375,-0.117188,-0.210938
1543,190,288,121,287,1.492188,1.996094,-0.125,-93.261726,-25.878908,-250.000015,0.289063,-0.132813,-0.234375
1544,189,287,121,289,1.996094,1.996094,-0.523438,-57.12891,-52.246098,-250.000015,0.289063,-0.132813,-0.234375
1545,189,288,122,287,1.996094,1.703125,-0.699219,-95.214851,38.574223,-207.519547,0.242188,-0.171875,-0.242188
1546,189,288,121,287,1.996094,0.820313,-1.097656,-92.773445,81.542976,-118.16407,0.210938,-0.195313,-0.257813
1547,188,290,120,287,1.714844,-0.253906,-1.085938,-83.984383,69.335945,-50.781254,0.195313,-0.210938,-0.257813
1548,189,290,120,286,1.257813,-1.460938,-1.007813,-18.066408,-12.695313,27.343752,0.195313,-0.21875,-0.257813
1549,189,291,121,286,1.433594,-1.625,-0.976563,58.593754,-87.890633,145.507828,0.195313,-0.21875,-0.257813
1550,187,291,120,286,1.691406,-0.882813,-0.816406,99.121101,-114.25782,248.535172,0.226563,-0.1875,-0.265625
1551,188,292,121,285,1.707031,0.097656,-0.640625,118.652351,-87.890633,249.511734,0.289063,-0.15625,-0.25
1552,189,291,121,285,1.613281,1.003906,-0.613281,137.695328,-54.199223,249.511734,0.367188,-0.125,-0.242188
1553,188,290,121,285,1.390625,1.597656,-0.574219,166.01564,-40.527348,249.511734,0.453125,-0.109375,-0.210938
1554,188,291,121,286,1.375,1.996094,-0.65625,200.683609,-52.734379,249.511734,0.453125,-0.109375,-0.210938
1555,187,292,120,286,1.6875,1.996094,-0.394531,199.707047,-20.996096,249.511734,0.539063,-0.117188,-0.171875
1556,188,292,121,286,1.261719,1.996094,-0.367188,203.613297,16.113283,249.511734,0.625,-0.15625,-0.15625
1557,188,292,121,285,1.078125,1.996094,-0.367188,219.726578,68.359383,249.511734,0.695313,-0.210938,-0.125
1558,188,294,121,286,-0.5,1.996094,-0.523438,187.011734,116.699226,249.511734,0.742188,-0.28125,-0.117188
1559,188,294,120,288,-2,1.996094,-0.339844,190.429703,53.22266,249.511734,0.742188,-0.28125,-0.117188
1560,189,296,121,287,-2,1.996094,0.660156,133.300797,-43.945316,249.511734,0.773438,-0.335938,-0.117188
1561,188,299,121,286,-2,1.996094,0.601563,-37.59766,-58.105473,121.093758,0.789063,-0.375,-0.109375
1562,188,297,120,287,-1.070313,1.996094,0.425781,-89.355476,-112.792976,-62.500004,0.789063,-0.375,-0.085938
1563,199,311,101,298,1.601563,1.996094,-1.46875,-224.121109,89.843758,-250.000015,0.765625,-0.320313,-0.09375
1564,188,305,99,293,0.558594,0.5625,-0.125,-121.093758,71.777351,-198.242203,0.742188,-0.289063,-0.148438
1565,173,286,101,282,-0.046875,0.816406,-0.164063,-129.394547,26.367189,-70.312508,0.71875,-0.273438,-0.171875
1566,163,258,103,260,0.589844,0.699219,0.332031,-152.343765,9.277345,-61.03516,0.71875,-0.265625,-0.179688
1567,158,235,110,234,0.167969,0.632813,0.710938,-54.199223,18.066408,-57.12891,0.710938,-0.265625,-0.1875
1568,155,220,115,213,0.59375,1.167969,0.015625,-26.855471,15.13672,-45.898441,0.710938,-0.265625,-0.1875
1569,153,214,118,198,0.246094,0.640625,0.582031,1.953125,55.175785,-47.363285,0.703125,-0.265625,-0.203125
1570,151,211,119,187,0.6875,1.21875,0.257813,58.105473,58.105473,-55.664066,0.6875,-0.25,-0.195313
1571,184,236,121,210,1.480469,1.996094,0.324219,108.886726,27.343752,-128.906265,0.679688,-0.234375,-0.195313
1572,193,246,122,210,1.390625,1.816406,0.160156,92.773445,13.671876,-223.144547,0.648438,-0.195313,-0.1875
1573,187,247,121,205,1.511719,1.507813,-0.125,71.28907,-12.207032,-250.000015,0.648438,-0.195313,-0.1875
1574,184,248,122,212,1.4375,1.707031,0.507813,10.253907,-31.250002,-250.000015,0.601563,-0.15625,-0.179688
1575,185,256,121,237,-0.09375,1.804688,0.5,-14.648438,1.953125,-250.000015,0.53125,-0.117188,-0.171875
1576,189,271,123,262,-0.097656,1.953125,0.03125,78.613289,-37.109379,-250.000015,0.453125,-0.09375,-0.164063
1577,189,281,122,275,-0.90625,1.503906,0,49.31641,-50.292973,-246.582047,0.390625,-0.085938,-0.15625
1578,189,285,122,283,-0.074219,1.996094,-0.1875,-49.804691,44.433598,-25.878908,0.390625,-0.085938,-0.15625
1579,190,290,122,286,0.347656,1.996094,-0.203125,-177.246109,91.796883,13.183595,0.382813,-0.085938,-0.15625
1580,189,289,121,287,0.722656,1.996094,-0.035156,-147.460953,52.246098,-171.386734,0.367188,-0.101563,-0.1875
1581,190,291,121,287,1.347656,1.996094,-0.109375,-50.292973,-26.855471,-250.000015,0.320313,-0.117188,-0.195313
1582,190,291,121,288,1.996094,1.996094,-0.335938,-3.90625,-64.453133,-250.000015,0.265625,-0.132813,-0.210938
1583,190,290,122,288,1.996094,1.996094,-0.394531,-26.367189,-23.437502,-250.000015,0.265625,-0.15625,-0.210938
1584,190,290,121,288,1.996094,1.511719,-0.484375,-80.566414,87.890633,-152.832047,0.226563,-0.15625,-0.210938
1585,188,291,122,287,1.6875,-0.148438,-0.820313,-81.054695,77.148445,-62.011723,0.203125,-0.179688,-0.210938
1586,189,291,120,287,1.304688,-1.214844,-0.664063,-26.367189,-3.417969,11.23047,0.1875,-0.195313,-0.203125
1587,187,293,121,287,1.464844,-1.425781,-0.597656,37.59766,-83.984383,109.863289,0.203125,-0.179688,-0.203125
1588,187,291,121,285,1.648438,-1.089844,-0.582031,37.59766,-100.585945,240.23439,0.25,-0.148438,-0.21875
1589,188,292,120,286,1.546875,-0.308594,-0.515625,41.992191,-95.214851,249.511734,0.25,-0.148438,-0.21875
1590,187,292,121,285,1.574219,0.730469,-0.492188,64.453133,-85.937508,249.511734,0.3125,-0.125,-0.21875
1591,188,291,120,287,1.429688,1.265625,-0.464844,89.843758,-74.707039,249.511734,0.398438,-0.109375,-0.210938
1592,187,293,120,286,1.414063,1.816406,-0.609375,144.531265,-87.890633,249.511734,0.492188,-0.109375,-0.195313
1593,186,291,120,288,1.855469,1.996094,-0.441406,182.128922,-73.242195,249.511734,0.578125,-0.132813,-0.164063
1594,187,294,119,284,1.925781,1.996094,-0.4375,193.847672,-0.976563,249.511734,0.578125,-0.132813,-0.164063
1595,188,294,120,287,1.132813,1.996094,-0.507813,231.933609,101.074226,249.511734,0.648438,-0.171875,-0.140625
1596,188,294,122,288,-0.140625,1.996094,-0.710938,189.45314,157.226578,249.511734,0.710938,-0.242188,-0.132813
1597,188,296,119,287,-2,1.996094,-0.71875,167.968765,118.652351,249.511734,0.742188,-0.304688,-0.140625
1598,187,296,121,287,-2,1.996094,-0.058594,139.648453,7.8125,249.511734,0.757813,-0.34375,-0.125
1599,188,297,121,286,-2,1.996094,0.203125,11.718751,-57.12891,161.621109,0.757813,-0.34375,-0.125
1600,189,298,120,288,-2,1.996094,0.203125,-85.449226,-113.281258,-34.667973,0.773438,-0.367188,-0.125
1601,195,302,121,292,-1.140625,1.820313,0.234375,-158.691422,-21.972658,-230.957047,0.765625,-0.34375,-0.09375
1602,219,322,108,312,0.722656,1.167969,0.828125,-145.019547,-70.312508,-250.000015,0.742188,-0.296875,-0.109375
1603,198,314,102,303,0.03125,0.570313,0.871094,-246.582047,200.195328,-179.687515,0.71875,-0.28125,-0.15625
1604,177,295,100,292,-0.816406,1.769531,0.734375,-102.53907,87.890633,-189.941422,0.71875,-0.28125,-0.15625
1605,167,269,102,273,1.050781,1.234375,-0.394531,-122.07032,-24.414064,-48.828129,0.703125,-0.257813,-0.164063
1606,160,244,106,248,0.257813,0.46875,0.683594,-72.753914,4.394532,-57.617191,0.703125,-0.265625,-0.195313
1607,155,229,112,227,0.71875,1.191406,-0.046875,-15.625001,-2.929688,-39.550785,0.695313,-0.257813,-0.179688
1608,152,220,117,210,0.488281,0.835938,0.308594,-15.625001,29.785158,-46.875004,0.6875,-0.25,-0.203125
1609,150,215,120,198,0.664063,1.128906,-0.117188,25.390627,52.246098,-49.31641,0.6875,-0.25,-0.203125
1610,187,243,119,221,1.453125,1.863281,0.644531,104.492195,37.59766,-97.656258,0.679688,-0.242188,-0.195313
1611,177,240,121,206,1.558594,1.96875,0.257813,108.886726,15.13672,-191.894547,0.65625,-0.21875,-0.195313
1612,184,253,119,215,1.554688,1.503906,0.109375,41.992191,-33.69141,-250.000015,0.578125,-0.140625,-0.164063
1613,183,257,122,234,0.351563,1.796875,0.261719,21.484377,-85.937508,-250.000015,0.578125,-0.140625,-0.164063
1614,186,267,120,256,0.132813,1.996094,0.359375,91.308601,-86.91407,-250.000015,0.507813,-0.109375,-0.148438
1615,191,281,122,275,-0.742188,1.390625,-0.113281,44.433598,-77.636726,-250.000015,0.4375,-0.085938,-0.132813
1616,189,284,122,281,-0.175781,1.652344,0.105469,-61.03516,8.300782,-121.582039,0.382813,-0.085938,-0.132813
1617,189,288,123,285,0.035156,1.996094,-0.300781,-174.804703,94.72657,6.347657,0.375,-0.09375,-0.15625
1618,189,290,122,286,0.5625,1.996094,-0.203125,-181.152359,66.894539,-104.492195,0.375,-0.109375,-0.179688
1619,189,290,122,286,0.96875,1.996094,-0.171875,-88.867195,-1.953125,-244.14064,0.359375,-0.109375,-0.179688
1620,189,290,122,286,1.945313,1.996094,-0.394531,-41.50391,-60.546879,-250.000015,0.3125,-0.125,-0.195313
1621,189,291,121,286,1.996094,1.996094,-0.554688,-52.246098,-60.546879,-250.000015,0.257813,-0.148438,-0.195313
1622,189,291,120,288,1.996094,1.714844,-0.5625,-41.015629,-22.949221,-213.378922,0.226563,-0.164063,-0.210938
1623,191,293,121,288,1.992188,0.453125,-0.96875,-74.218758,50.292973,-47.363285,0.21875,-0.179688,-0.210938
1624,189,292,121,287,1.441406,-0.894531,-0.84375,-49.31641,22.949221,8.789063,0.21875,-0.179688,-0.210938
1625,189,293,121,286,1.40625,-1.464844,-0.773438,41.50391,-52.734379,85.449226,0.226563,-0.179688,-0.21875
1626,189,292,121,288,1.820313,-1.078125,-0.742188,94.72657,-85.937508,206.542984,0.242188,-0.164063,-0.21875
1627,186,293,120,285,1.933594,-0.246094,-0.5625,109.375008,-57.12891,249.511734,0.289063,-0.132813,-0.210938
1628,187,293,121,286,1.738281,0.726563,-0.550781,124.023445,-16.113283,249.511734,0.351563,-0.109375,-0.195313
1629,187,294,120,285,1.449219,1.421875,-0.539063,134.277359,-0.976563,249.511734,0.351563,-0.109375,-0.195313
1630,188,292,121,285,1.195313,1.851563,-0.550781,159.179703,-30.273439,249.511734,0.4375,-0.101563,-0.171875
1631,188,293,121,286,1.648438,1.996094,-0.539063,188.964859,-64.453133,249.511734,0.523438,-0.109375,-0.132813
1632,188,293,120,286,1.988281,1.996094,-0.425781,181.152359,-33.69141,249.511734,0.609375,-0.148438,-0.117188
1633,187,293,119,286,1.503906,1.996094,-0.324219,196.289078,35.156254,249.511734,0.6875,-0.210938,-0.09375
1634,187,294,121,286,0.449219,1.996094,-0.359375,158.691422,120.117195,249.511734,0.6875,-0.210938,-0.09375
1635,187,295,120,287,-1.941406,1.996094,-0.472656,160.644547,113.281258,249.511734,0.742188,-0.28125,-0.09375
1636,185,296,121,288,-2,1.996094,0.242188,167.968765,5.859375,249.511734,0.765625,-0.34375,-0.078125
1637,187,297,120,287,-2,1.996094,1.085938,52.246098,-16.601564,164.550797,0.78125,-0.382813,-0.09375
1638,188,297,119,286,-1.9375,1.996094,0.570313,-37.109379,-23.925783,-23.925783,0.78125,-0.375,-0.070313
1639,196,302,120,292,-1.695313,1.996094,-0.246094,-232.910172,-26.855471,-248.535172,0.78125,-0.375,-0.070313
1640,204,313,106,301,1.328125,1.996094,-0.476563,-169.433609,-121.093758,-250.000015,0.757813,-0.3125,-0.09375
1641,188,308,98,292,0.121094,0.464844,1.023438,-249.023453,199.707047,-161.621109,0.726563,-0.273438,-0.117188
1642,175,295,98,288,-1.023438,1.558594,1.226563,-127.441414,69.335945,-194.335953,0.710938,-0.257813,-0.148438
1643,166,271,100,273,1.160156,1.226563,-0.480469,-107.910164,-31.738283,-53.710941,0.703125,-0.257813,-0.164063
1644,160,249,107,250,0.230469,0.601563,0.523438,-62.988285,9.765626,-60.058598,0.703125,-0.257813,-0.164063
1645,153,231,111,230,0.46875,0.972656,0.386719,-15.625001,9.765626,-41.992191,0.695313,-0.25,-0.171875
1646,150,222,117,213,0.460938,0.933594,0.242188,-8.300782,41.50391,-44.433598,0.6875,-0.25,-0.164063
1647,148,218,119,201,0.582031,0.90625,0.253906,22.949221,67.871101,-44.921879,0.679688,-0.242188,-0.171875
1648,168,232,120,208,1.511719,1.933594,0.640625,118.16407,39.550785,-93.261726,0.664063,-0.226563,-0.179688
1649,176,243,121,208,1.511719,1.996094,0.214844,119.140633,21.484377,-192.871109,0.664063,-0.226563,-0.179688
1650,178,248,121,203,1.632813,1.785156,-0.210938,83.00782,-19.531252,-250.000015,0.640625,-0.1875,-0.171875
1651,178,249,121,209,1.625,1.625,0.265625,36.621098,-33.203129,-250.000015,0.59375,-0.15625,-0.148438
1652,181,256,122,231,0.660156,1.960938,0.683594,8.789063,-55.175785,-250.000015,0.523438,-0.109375,-0.15625
1653,186,269,123,259,0.042969,1.996094,0.289063,129.882828,-79.589851,-250.000015,0.445313,-0.085938,-0.125
1654,189,282,122,274,-0.824219,1.851563,0.050781,72.753914,-83.496101,-250.000015,0.445313,-0.085938,-0.125
1655,189,285,122,280,-0.238281,1.945313,-0.058594,-89.355476,43.457035,-90.332039,0.375,-0.085938,-0.109375
1656,189,289,121,285,-0.03125,1.996094,-0.40625,-220.70314,106.44532,11.23047,0.367188,-0.09375,-0.140625
1657,189,289,122,286,0.460938,1.996094,-0.308594,-197.26564,45.41016,-139.160172,0.351563,-0.101563,-0.171875
1658,191,292,122,286,0.863281,1.996094,-0.335938,-79.589851,-54.199223,-250.000015,0.3125,-0.117188,-0.1875
1659,191,292,122,288,1.875,1.996094,-0.582031,-16.601564,-124.023445,-250.000015,0.3125,-0.117188,-0.1875
1660,190,291,122,287,1.996094,1.996094,-0.820313,-49.31641,-87.890633,-250.000015,0.265625,-0.140625,-0.195313
1661,189,292,121,287,1.996094,0.429688,-1.039063,-99.121101,55.175785,-114.746101,0.210938,-0.1875,-0.21875
1662,190,293,122,286,1.785156,-0.445313,-0.988281,-48.339848,38.574223,-44.433598,0.203125,-0.1875,-0.210938
1663,189,292,121,286,1.488281,-1.257813,-0.6875,47.851566,-47.851566,75.683601,0.203125,-0.1875,-0.210938
1664,187,294,120,285,1.597656,-1.191406,-0.605469,67.38282,-64.453133,187.988297,0.210938,-0.1875,-0.210938
1665,187,293,120,285,1.796875,-0.574219,-0.472656,85.937508,-49.31641,249.511734,0.242188,-0.164063,-0.21875
1666,186,292,120,286,1.691406,0.566406,-0.457031,94.72657,-9.277345,249.511734,0.296875,-0.125,-0.210938
1667,187,293,120,285,1.382813,1.164063,-0.496094,104.980476,10.253907,249.511734,0.375,-0.101563,-0.1875
1668,187,294,119,285,1.285156,1.574219,-0.554688,146.972672,-10.742188,249.511734,0.375,-0.101563,-0.1875
1669,187,294,121,285,1.613281,1.996094,-0.554688,189.45314,-38.085941,249.511734,0.46875,-0.09375,-0.171875
1670,187,294,119,286,1.988281,1.996094,-0.390625,181.64064,-4.882813,249.511734,0.554688,-0.109375,-0.140625
1671,189,295,120,285,1.550781,1.996094,-0.542969,161.621109,49.31641,249.511734,0.640625,-0.15625,-0.132813
1672,188,295,121,287,1.207031,1.996094,-0.515625,181.64064,85.449226,249.511734,0.710938,-0.226563,-0.117188
1673,187,296,120,287,-1.308594,1.996094,-0.722656,138.183609,149.414078,249.511734,0.757813,-0.296875,-0.132813
1674,188,297,121,287,-2,1.996094,-0.457031,152.832047,53.710941,249.511734,0.757813,-0.296875,-0.132813
1675,187,298,120,285,-2,1.996094,0.640625,83.496101,-47.851566,213.867203,0.773438,-0.359375,-0.109375
1676,188,297,120,287,-2,1.996094,0.679688,-12.207032,-78.613289,20.996096,0.78125,-0.382813,-0.09375
1677,195,303,121,293,-1.9375,1.996094,-0.035156,-236.816422,-57.617191,-246.582047,0.773438,-0.34375,-0.09375
1678,197,306,110,296,0.773438,1.550781,0.007813,-185.058609,-139.160172,-250.000015,0.75,-0.289063,-0.101563
1679,189,307,97,292,0.3125,1.691406,-0.152344,-232.42189,212.402359,-209.472672,0.75,-0.289063,-0.101563
1680,176,300,98,289,-0.425781,1.007813,0.542969,-139.648453,63.964848,-198.242203,0.726563,-0.265625,-0.15625
1681,167,278,101,276,-0.046875,0.910156,0.324219,-135.253922,28.320314,-65.917976,0.710938,-0.25,-0.164063
1682,160,251,106,253,0.367188,0.703125,0.546875,-127.441414,9.277345,-66.894539,0.703125,-0.25,-0.179688
1683,154,233,111,228,0.535156,1.097656,0.226563,-22.949221,6.835938,-46.386723,0.695313,-0.242188,-0.171875
1684,151,221,118,210,0.441406,0.847656,0.371094,-10.253907,34.667973,-46.386723,0.695313,-0.242188,-0.171875
1685,150,217,120,196,0.746094,1.296875,-0.085938,39.550785,52.734379,-44.921879,0.6875,-0.242188,-0.1875
1686,173,233,121,207,1.453125,1.804688,0.511719,106.933601,34.667973,-109.863289,0.671875,-0.226563,-0.179688
1687,200,259,121,224,1.5625,1.972656,0.207031,109.375008,9.765626,-202.636734,0.65625,-0.195313,-0.179688
1688,213,274,121,234,1.640625,1.8125,-0.136719,83.00782,-25.878908,-250.000015,0.617188,-0.15625,-0.171875
1689,190,261,122,218,1.605469,1.785156,0.582031,22.949221,0.488281,-250.000015,0.617188,-0.15625,-0.171875
1690,185,263,120,237,-0.121094,1.566406,0.339844,20.996096,-11.23047,-250.000015,0.546875,-0.117188,-0.15625
1691,189,274,121,260,0.179688,1.996094,0.308594,130.371109,-65.917976,-250.000015,0.460938,-0.09375,-0.132813
1692,193,285,122,276,-0.449219,1.875,-0.203125,88.867195,-86.91407,-250.000015,0.367188,-0.078125,-0.117188
1693,191,289,121,281,-0.382813,1.933594,-0.21875,-80.078133,5.859375,-210.449234,0.320313,-0.09375,-0.125
1694,191,291,121,283,-0.339844,1.996094,-0.453125,-208.98439,90.332039,-24.414064,0.320313,-0.09375,-0.125
1695,191,291,122,285,0.265625,1.996094,-0.175781,-200.195328,65.429695,-40.527348,0.304688,-0.101563,-0.148438
1696,191,291,120,286,0.734375,1.996094,-0.164063,-95.214851,-26.367189,-168.945328,0.296875,-0.125,-0.1875
1697,190,291,122,285,1.914063,1.996094,-0.355469,-43.945316,-111.328133,-250.000015,0.257813,-0.140625,-0.179688
1698,192,294,121,288,1.996094,1.992188,-0.539063,-70.312508,-126.953133,-250.000015,0.226563,-0.171875,-0.210938
1699,192,295,121,289,1.996094,1.457031,-0.742188,-104.492195,-78.125008,-209.960953,0.226563,-0.171875,-0.210938
1700,192,296,121,289,1.996094,0.527344,-0.683594,-104.003914,-23.925783,-98.144539,0.203125,-0.203125,-0.21875
1701,190,296,121,288,1.996094,-0.191406,-0.804688,-40.527348,-15.625001,-29.296877,0.195313,-0.21875,-0.234375
1702,189,295,121,287,1.886719,-1.113281,-0.75,4.394532,-25.390627,55.664066,0.210938,-0.210938,-0.226563
1703,189,296,121,286,1.515625,-1.402344,-0.816406,51.757816,-53.22266,218.261734,0.234375,-0.195313,-0.226563
1704,189,295,119,286,1.488281,-0.671875,-0.707031,99.121101,-82.031258,249.511734,0.234375,-0.195313,-0.226563
1705,189,293,120,286,1.769531,0.703125,-0.539063,145.996109,-88.867195,249.511734,0.289063,-0.164063,-0.242188
1706,188,294,119,286,1.667969,1.527344,-0.433594,154.29689,-65.429695,249.511734,0.359375,-0.132813,-0.203125
1707,187,294,120,285,1.523438,1.96875,-0.527344,184.082047,-65.917976,249.511734,0.4375,-0.117188,-0.195313
1708,187,295,121,285,1.894531,1.996094,-0.550781,223.144547,-59.570316,249.511734,0.523438,-0.117188,-0.164063
1709,188,294,120,288,1.996094,1.996094,-0.546875,246.093765,9.765626,249.511734,0.523438,-0.117188,-0.164063
1710,188,295,120,286,0.917969,1.996094,-0.707031,226.074234,136.718765,249.511734,0.671875,-0.210938,-0.117188
1711,188,296,120,287,-0.785156,1.996094,-0.875,171.386734,157.226578,249.511734,0.726563,-0.28125,-0.109375
