SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.231R
DeviceName: Sensoria-C1-8462
SerialNumber: E22EC481EC559DCF
Location: 0x0000
Start: 2024-02-26T15:05:06-08:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,5620,2520,329,160,183,0.008301,-0.006348,1.035156,1.286250,-3.745000,-0.166250,0.040588,-0.197830,-0.435810,,161,140,125,113,916,,,,,,,,,-49,15:05:08.636,
,,5621,2540,328,159,184,0.005371,-0.004883,1.034180,1.330000,-3.850000,-0.218750,0.045260,-0.196516,-0.441066,,161,140,129,116,916,,,,,,,,,-49,15:05:08.637,
,,5622,2560,329,161,183,0.002441,-0.004395,1.034668,1.260000,-3.780000,-0.148750,0.045552,-0.198414,-0.435664,,160,141,130,115,916,,,,,,,,,-49,15:05:08.668,
,,5623,2580,326,161,182,0.003906,-0.005371,1.036621,1.286250,-3.780000,-0.140000,0.042924,-0.196516,-0.443548,,160,141,127,117,915,,,,,,,,,-49,15:05:08.697,
,,5624,2600,329,162,183,0.005859,-0.004883,1.036133,1.391250,-3.780000,-0.201250,0.042924,-0.196516,-0.443548,,161,144,128,116,915,,,,,,,,,-49,15:05:08.698,
,,5625,2620,328,159,182,0.009277,-0.008301,1.032227,1.338750,-3.771250,-0.175000,0.041902,-0.195056,-0.455520,,160,141,126,116,916,,,,,,,,,-49,15:05:08.727,
,,5626,2640,327,160,184,0.002930,-0.005371,1.035156,1.260000,-3.692500,-0.236250,0.047304,-0.193450,-0.444424,,161,139,128,116,915,,,,,,,,,-49,15:05:08.756,
,,5627,2660,326,160,183,0.006836,-0.007812,1.037109,1.260000,-3.823750,-0.131250,0.044822,-0.197976,-0.448220,,161,140,129,116,916,,,,,,,,,-49,15:05:08.757,
,,5628,2680,329,160,183,0.008789,-0.006348,1.033691,1.382500,-3.806250,-0.192500,0.048326,-0.196370,-0.453476,,161,143,127,116,915,,,,,,,,,-49,15:05:08.785,
,,5629,2700,328,161,186,0.005859,-0.005371,1.036133,1.382500,-3.788750,-0.122500,0.048326,-0.196370,-0.453476,,161,143,127,115,916,,,,,,,,,-49,15:05:08.816,
,,5630,2720,328,161,182,0.006348,-0.003906,1.035645,1.321250,-3.797500,-0.183750,0.046866,-0.192428,-0.441650,,159,140,125,115,916,,,,,,,,,-49,15:05:08.817,
,,5631,2740,326,159,184,0.004395,-0.005859,1.034668,1.338750,-3.841250,-0.131250,0.047012,-0.196370,-0.446614,,160,141,128,116,915,,,,,,,,,-49,15:05:08.845,
,,5632,2760,329,161,183,0.005859,-0.004395,1.035156,1.295000,-3.762500,-0.078750,0.045406,-0.199582,-0.439898,,160,142,125,116,914,,,,,,,,,-49,15:05:08.876,
,,5633,2780,328,160,183,0.009277,-0.009277,1.034668,1.356250,-3.867500,-0.183750,0.041026,-0.193742,-0.441650,,162,141,128,116,916,,,,,,,,,-49,15:05:08.877,
,,5634,2800,326,159,183,0.002441,-0.005859,1.036133,1.268750,-3.692500,-0.175000,0.038398,-0.196954,-0.437854,,159,141,126,115,915,,,,,,,,,-49,15:05:08.936,
,,5635,2820,328,159,183,0.001953,-0.006348,1.033203,1.347500,-3.806250,-0.131250,0.043800,-0.193596,-0.428948,,161,141,127,116,916,,,,,,,,,-49,15:05:08.937,
,,5636,2840,328,160,184,0.004883,-0.005371,1.034180,1.347500,-3.788750,-0.218750,0.043800,-0.193596,-0.428948,,160,144,127,115,916,,,,,,,,,-49,15:05:08.938,
,,5637,2860,329,160,183,0.009766,-0.006836,1.034180,1.251250,-3.727500,-0.218750,0.043070,-0.191844,-0.436248,,160,141,125,116,916,,,,,,,,,-49,15:05:08.966,
,,5638,2880,330,159,183,0.010254,-0.008789,1.035156,1.260000,-3.762500,-0.201250,0.045552,-0.196370,-0.434350,,160,141,125,117,914,,,,,,,,,-49,15:05:08.997,
,,5639,2900,326,160,181,0.005859,-0.005371,1.038574,1.373750,-3.823750,-0.140000,0.040296,-0.197976,-0.426174,,160,140,129,115,917,,,,,,,,,-49,15:05:08.998,
,,5640,2920,328,160,183,0.008789,-0.006348,1.035645,1.338750,-3.736250,-0.166250,0.047888,-0.197392,-0.433036,,161,143,128,115,916,,,,,,,,,-49,15:05:09.027,
,,5641,2940,328,160,183,0.006836,-0.002930,1.034180,1.321250,-3.832500,-0.157500,0.047888,-0.197392,-0.433036,,160,142,128,116,916,,,,,,,,,-49,15:05:09.056,
,,5642,2960,329,160,181,0.002930,-0.006348,1.031250,1.321250,-3.788750,-0.157500,0.041610,-0.194764,-0.439022,,160,142,127,116,915,,,,,,,,,-49,15:05:09.057,
,,5643,2980,328,160,183,0.004883,-0.004395,1.034180,1.303750,-3.762500,-0.192500,0.045114,-0.196954,-0.436540,,161,142,129,116,916,,,,,,,,,-49,15:05:09.085,
,,5644,3000,328,158,183,0.009277,-0.007324,1.037598,1.251250,-3.850000,-0.201250,0.043654,-0.196662,-0.437270,,159,142,128,116,914,,,,,,,,,-51,15:05:09.117,
,,5645,3020,328,160,185,0.005859,-0.002930,1.037598,1.242500,-3.727500,-0.140000,0.048180,-0.197246,-0.435664,,160,142,127,116,915,,,,,,,,,-51,15:05:09.117,
,,5646,3040,329,160,183,0.005371,-0.007812,1.037109,1.330000,-3.736250,-0.175000,0.048180,-0.197246,-0.425006,,160,143,127,116,915,,,,,,,,,-51,15:05:09.145,
,,5647,3060,328,162,182,0.005371,-0.003418,1.036621,1.321250,-3.788750,-0.201250,0.042048,-0.197392,-0.425006,,161,141,126,114,918,,,,,,,,,-51,15:05:09.177,
,,5648,3080,458,206,216,0.003418,-0.004883,1.032715,1.330000,-3.815000,-0.201250,0.041318,-0.197392,-0.437854,,179,157,137,122,917,,,,,,,,,-51,15:05:09.177,
,,5649,3100,332,163,191,0.004395,-0.007812,1.038574,1.321250,-3.727500,-0.218750,0.036646,-0.193742,-0.433912,,168,149,134,121,916,,,,,,,,,-51,15:05:09.205,
,,5650,3120,328,160,185,0.005859,-0.006836,1.037109,1.382500,-3.745000,-0.166250,0.036646,-0.193742,-0.433912,,163,144,131,118,916,,,,,,,,,-51,15:05:09.235,
,,5651,3140,328,159,184,0.007324,-0.005371,1.037598,1.277500,-3.727500,-0.148750,0.042486,-0.193888,-0.429094,,162,141,129,116,914,,,,,,,,,-51,15:05:09.246,
,,5652,3160,328,160,183,0.002441,-0.003906,1.033203,1.347500,-3.806250,-0.201250,0.042194,-0.194618,-0.435664,,161,144,129,116,915,,,,,,,,,-51,15:05:09.297,
,,5653,3180,327,160,184,0.006348,-0.003906,1.036133,1.338750,-3.762500,-0.192500,0.043800,-0.199144,-0.429532,,161,143,126,115,917,,,,,,,,,-51,15:05:09.298,
,,5654,3200,328,160,182,0.005859,-0.003906,1.036621,1.330000,-3.762500,-0.210000,0.043508,-0.197246,-0.445154,,159,142,125,115,915,,,,,,,,,-51,15:05:09.299,
,,5655,3220,327,159,183,0.004395,-0.004395,1.032227,1.303750,-3.823750,-0.210000,0.042778,-0.192866,-0.443548,,159,140,129,116,915,,,,,,,,,-51,15:05:09.325,
,,5656,3240,326,161,183,0.002441,-0.005371,1.034180,1.312500,-3.710000,-0.166250,0.042778,-0.192866,-0.443548,,161,139,127,116,916,,,,,,,,,-51,15:05:09.356,
,,5657,3260,327,161,185,0.004883,-0.004883,1.036621,1.356250,-3.753750,-0.175000,0.043216,-0.200458,-0.443986,,160,142,129,116,914,,,,,,,,,-51,15:05:09.358,
,,5658,3280,328,159,183,0.003906,-0.002930,1.032715,1.417500,-3.797500,-0.183750,0.040588,-0.195932,-0.448220,,159,144,128,116,916,,,,,,,,,-51,15:05:09.385,
,,5659,3300,330,160,183,0.004395,-0.005859,1.036133,1.312500,-3.858750,-0.192500,0.034894,-0.199290,-0.440190,,161,144,126,116,916,,,,,,,,,-51,15:05:09.416,
,,5660,3320,328,161,182,0.005371,-0.006836,1.038574,1.330000,-3.815000,-0.236250,0.042924,-0.198268,-0.440044,,161,142,126,117,915,,,,,,,,,-51,15:05:09.417,
,,5661,3340,326,161,183,0.007324,-0.002930,1.036621,1.365000,-3.613750,-0.201250,0.042924,-0.198268,-0.440044,,162,139,129,116,913,,,,,,,,,-51,15:05:09.445,
,,5662,3360,327,161,183,0.004883,-0.004395,1.032715,1.347500,-3.797500,-0.218750,0.040004,-0.194034,-0.438000,,159,142,128,115,915,,,,,,,,,-51,15:05:09.476,
,,5663,3380,328,160,184,0.006348,-0.004883,1.036621,1.338750,-3.771250,-0.192500,0.041610,-0.194910,-0.438438,,162,142,128,117,916,,,,,,,,,-51,15:05:09.477,
,,5664,3400,328,159,182,0.002930,-0.004395,1.037109,1.321250,-3.771250,-0.201250,0.040588,-0.190384,-0.439168,,160,141,126,115,916,,,,,,,,,-51,15:05:09.505,
,,5665,3420,328,160,184,0.006836,-0.003418,1.037598,1.400000,-3.745000,-0.105000,0.046428,-0.195494,-0.450264,,162,140,128,115,914,,,,,,,,,-51,15:05:09.536,
,,5666,3440,328,159,182,0.007324,-0.002930,1.036621,1.295000,-3.788750,-0.192500,0.046428,-0.195494,-0.450264,,162,140,128,117,917,,,,,,,,,-51,15:05:09.537,
,,5667,3460,327,160,185,0.004883,-0.003906,1.034668,1.330000,-3.806250,-0.192500,0.042632,-0.197100,-0.438876,,162,142,130,115,916,,,,,,,,,-51,15:05:09.567,
,,5668,3480,327,161,183,0.002930,-0.006348,1.031250,1.268750,-3.736250,-0.253750,0.042340,-0.197100,-0.443840,,161,142,127,116,914,,,,,,,,,-51,15:05:09.598,
,,5669,3500,329,161,183,0.005371,-0.004883,1.034668,1.330000,-3.832500,-0.192500,0.043800,-0.192720,-0.435518,,161,144,127,115,916,,,,,,,,,-51,15:05:09.599,
,,5670,3520,328,158,181,0.006836,-0.006348,1.036621,1.303750,-3.683750,-0.175000,0.044238,-0.190238,-0.440044,,162,139,125,116,917,,,,,,,,,-51,15:05:09.626,
,,5671,3540,328,159,183,0.005859,-0.006836,1.036621,1.365000,-3.745000,-0.148750,0.044238,-0.190238,-0.440044,,160,140,128,115,916,,,,,,,,,-51,15:05:09.656,
,,5672,3560,328,160,183,0.005371,-0.006348,1.038086,1.233750,-3.727500,-0.218750,0.039274,-0.193012,-0.437708,,162,141,128,114,916,,,,,,,,,-51,15:05:09.657,
,,5673,3580,328,161,184,0.002930,-0.006348,1.032715,1.347500,-3.736250,-0.175000,0.039566,-0.197246,-0.426174,,161,141,128,116,917,,,,,,,,,-51,15:05:09.687,
,,5674,3600,327,160,182,0.008789,-0.006348,1.038086,1.382500,-3.745000,-0.105000,0.040588,-0.200312,-0.440774,,161,143,126,115,915,,,,,,,,,-51,15:05:09.716,
,,5675,3620,328,161,183,0.006836,-0.002441,1.038574,1.277500,-3.780000,-0.218750,0.044968,-0.197392,-0.435956,,160,141,126,116,916,,,,,,,,,-51,15:05:09.726,
,,5676,3640,327,160,182,0.004883,-0.005371,1.035645,1.295000,-3.727500,-0.236250,0.044968,-0.197392,-0.435956,,160,140,127,116,914,,,,,,,,,-51,15:05:09.746,
,,5677,3660,327,161,184,0.002930,-0.002441,1.036133,1.417500,-3.788750,-0.122500,0.042486,-0.197684,-0.445300,,160,142,129,116,916,,,,,,,,,-51,15:05:09.776,
,,5678,3680,327,159,183,0.005371,-0.001953,1.036133,1.321250,-3.771250,-0.183750,0.048326,-0.189946,-0.445592,,159,141,127,116,916,,,,,,,,,-51,15:05:09.777,
,,5679,3700,328,160,184,0.004395,-0.004883,1.033691,1.356250,-3.780000,-0.175000,0.043800,-0.199144,-0.439606,,160,142,126,116,916,,,,,,,,,-51,15:05:09.805,
,,5680,3720,329,160,182,0.004395,-0.008789,1.039551,1.408750,-3.858750,-0.113750,0.045698,-0.196662,-0.438730,,160,141,126,116,916,,,,,,,,,-51,15:05:09.836,
,,5681,3740,328,158,182,0.005371,-0.004883,1.037598,1.347500,-3.788750,-0.140000,0.041172,-0.199290,-0.438146,,160,141,127,116,914,,,,,,,,,-51,15:05:09.845,
,,5682,3760,328,158,182,0.010254,-0.007812,1.033203,1.435000,-3.762500,-0.140000,0.041172,-0.199290,-0.438146,,159,141,129,116,915,,,,,,,,,-51,15:05:09.866,
,,5683,3780,328,162,184,0.002930,-0.004883,1.031250,1.365000,-3.745000,-0.210000,0.044092,-0.196954,-0.426174,,159,143,128,116,915,,,,,,,,,-51,15:05:09.898,
,,5684,3800,328,161,182,0.005859,-0.005371,1.036621,1.295000,-3.753750,-0.192500,0.039566,-0.198268,-0.449826,,161,145,128,115,916,,,,,,,,,-51,15:05:09.898,
,,5685,3820,328,161,181,0.004395,-0.002441,1.036621,1.312500,-3.727500,-0.175000,0.042340,-0.195932,-0.433036,,160,141,125,115,916,,,,,,,,,-51,15:05:09.925,
,,5686,3840,327,161,182,0.005371,-0.006348,1.037109,1.347500,-3.753750,-0.183750,0.044968,-0.200604,-0.438876,,162,141,127,114,916,,,,,,,,,-51,15:05:09.957,
,,5687,3860,325,160,184,0.004395,-0.004395,1.034668,1.242500,-3.771250,-0.201250,0.044968,-0.200604,-0.438876,,161,142,129,115,916,,,,,,,,,-51,15:05:09.957,
,,5688,3880,327,161,184,0.005371,-0.009277,1.038574,1.382500,-3.797500,-0.175000,0.041610,-0.198998,-0.435518,,160,142,128,115,916,,,,,,,,,-51,15:05:09.985,
,,5689,3900,330,160,184,0.003906,-0.004883,1.034180,1.260000,-3.762500,-0.148750,0.045114,-0.195348,-0.432890,,161,143,127,117,916,,,,,,,,,-51,15:05:10.048,
,,5690,3920,328,160,183,0.003418,-0.002441,1.038086,1.312500,-3.745000,-0.210000,0.039274,-0.192428,-0.435372,,160,141,127,116,914,,,,,,,,,-51,15:05:10.077,
,,5691,3940,328,160,181,0.005859,-0.003906,1.035156,1.391250,-3.718750,-0.227500,0.038982,-0.198706,-0.452892,,160,141,127,116,916,,,,,,,,,-51,15:05:10.079,
,,5692,3960,327,161,182,0.006836,-0.003418,1.035156,1.338750,-3.815000,-0.218750,0.038982,-0.198706,-0.452892,,159,142,129,117,915,,,,,,,,,-51,15:05:10.079,
,,5693,3980,327,159,181,0.007324,-0.001465,1.037109,1.365000,-3.718750,-0.236250,0.045844,-0.189508,-0.435226,,161,143,128,113,915,,,,,,,,,-51,15:05:10.080,
,,5694,4000,328,160,183,0.002441,-0.007324,1.032715,1.286250,-3.841250,-0.175000,0.041172,-0.194472,-0.425152,,161,142,126,114,914,,,,,,,,,-51,15:05:10.108,
,,5695,4020,326,159,183,0.003418,-0.005859,1.035645,1.303750,-3.806250,-0.271250,0.039274,-0.199728,-0.440190,,159,141,129,116,917,,,,,,,,,-51,15:05:10.137,
,,5696,4040,329,160,186,0.005371,-0.006836,1.034668,1.356250,-3.788750,-0.192500,0.043070,-0.194910,-0.437416,,160,144,128,117,915,,,,,,,,,-51,15:05:10.138,
,,5697,4060,328,161,182,0.004395,-0.006836,1.032715,1.338750,-3.797500,-0.218750,0.041464,-0.195932,-0.429240,,160,140,127,115,916,,,,,,,,,-51,15:05:10.227,
,,5698,4080,321,159,180,0.006348,-0.007324,1.035156,1.330000,-3.788750,-0.218750,0.041464,-0.195932,-0.429240,,157,142,125,114,916,,,,,,,,,-51,15:05:10.229,
,,5699,4100,328,161,182,0.005371,-0.005859,1.035645,1.312500,-3.806250,-0.183750,0.042194,-0.193888,-0.442964,,160,140,126,116,915,,,,,,,,,-51,15:05:10.229,
,,5700,4120,328,161,185,0.006348,-0.002930,1.038574,1.347500,-3.745000,-0.210000,0.041464,-0.191114,-0.440336,,161,140,128,117,916,,,,,,,,,-51,15:05:10.230,
,,5701,4140,325,161,182,0.008789,-0.002930,1.034180,1.277500,-3.788750,-0.122500,0.043508,-0.194472,-0.436102,,160,140,129,116,916,,,,,,,,,-51,15:05:10.257,
,,5702,4160,327,160,183,0.003906,-0.003906,1.035645,1.338750,-3.788750,-0.210000,0.042924,-0.193888,-0.443986,,160,143,127,115,915,,,,,,,,,-51,15:05:10.257,
,,5703,4180,328,160,184,0.007812,-0.005371,1.034180,1.338750,-3.797500,-0.175000,0.042924,-0.193888,-0.443986,,161,144,128,117,916,,,,,,,,,-51,15:05:10.285,
,,5704,4200,328,159,182,0.005371,-0.007812,1.039551,1.391250,-3.797500,-0.166250,0.041902,-0.192136,-0.435664,,160,141,126,116,916,,,,,,,,,-51,15:05:10.316,
,,5705,4220,328,160,183,0.005859,-0.010254,1.037598,1.347500,-3.823750,-0.192500,0.039858,-0.185858,-0.436248,,160,140,128,116,914,,,,,,,,,-51,15:05:10.317,
,,5706,4240,326,161,183,0.006348,-0.006348,1.036621,1.242500,-3.718750,-0.253750,0.045114,-0.196224,-0.437416,,160,139,127,117,914,,,,,,,,,-51,15:05:10.346,
,,5707,4260,328,159,183,0.006836,-0.007324,1.034668,1.303750,-3.832500,-0.140000,0.043070,-0.189654,-0.436832,,161,143,128,116,915,,,,,,,,,-51,15:05:10.405,
,,5708,4280,328,160,182,0.005859,-0.004395,1.031738,1.321250,-3.876250,-0.201250,0.043070,-0.189654,-0.436832,,160,144,126,116,914,,,,,,,,,-51,15:05:10.413,
,,5709,4300,328,160,184,0.003906,-0.002441,1.037109,1.312500,-3.815000,-0.148750,0.041026,-0.201188,-0.430846,,162,141,126,117,915,,,,,,,,,-51,15:05:10.414,
,,5710,4320,327,159,182,0.005371,-0.005371,1.036621,1.321250,-3.841250,-0.166250,0.038252,-0.202794,-0.442526,,160,141,129,116,915,,,,,,,,,-51,15:05:10.436,
,,5711,4340,328,159,183,0.007324,-0.004395,1.035645,1.277500,-3.771250,-0.201250,0.040150,-0.198268,-0.435956,,161,139,128,117,915,,,,,,,,,-51,15:05:10.436,
,,5712,4360,328,162,184,0.004883,-0.005371,1.030273,1.356250,-3.780000,-0.148750,0.044968,-0.199144,-0.441942,,160,144,127,116,916,,,,,,,,,-51,15:05:10.466,
,,5713,4380,327,161,184,0.005371,-0.003418,1.032227,1.295000,-3.745000,-0.192500,0.044968,-0.199144,-0.441942,,161,142,128,115,914,,,,,,,,,-51,15:05:10.496,
,,5714,4400,327,161,183,0.002930,-0.003906,1.035645,1.295000,-3.841250,-0.201250,0.046574,-0.200166,-0.446176,,159,141,125,116,915,,,,,,,,,-51,15:05:10.497,
,,5715,4420,328,160,183,0.001953,-0.003418,1.038574,1.303750,-3.762500,-0.192500,0.044676,-0.197392,-0.446030,,159,140,127,115,914,,,,,,,,,-51,15:05:10.528,
,,5716,4440,327,160,183,0.001953,-0.007324,1.035156,1.303750,-3.832500,-0.122500,0.041464,-0.197684,-0.448366,,161,139,128,116,914,,,,,,,,,-51,15:05:10.558,
,,5717,4460,328,160,183,0.003418,-0.004395,1.031738,1.365000,-3.745000,-0.140000,0.041464,-0.194326,-0.433182,,161,141,127,117,916,,,,,,,,,-51,15:05:10.559,
,,5718,4480,328,162,183,0.004883,-0.005371,1.037109,1.330000,-3.745000,-0.148750,0.042778,-0.196662,-0.435664,,160,143,127,115,914,,,,,,,,,-51,15:05:10.587,
,,5719,4500,328,162,183,0.008301,-0.002930,1.034180,1.286250,-3.780000,-0.140000,0.042778,-0.196662,-0.435664,,161,142,128,117,914,,,,,,,,,-51,15:05:10.616,
,,5720,4520,329,160,182,0.004883,-0.002441,1.034668,1.198750,-3.762500,-0.201250,0.043654,-0.199436,-0.439168,,160,142,127,116,917,,,,,,,,,-51,15:05:10.626,
,,5721,4540,326,160,183,0.008789,-0.007324,1.037109,1.268750,-3.745000,-0.183750,0.040296,-0.196224,-0.442380,,162,141,126,116,914,,,,,,,,,-51,15:05:10.646,
,,5722,4560,328,161,184,0.005859,-0.008301,1.037109,1.347500,-3.745000,-0.236250,0.047742,-0.198560,-0.448950,,159,142,129,115,915,,,,,,,,,-51,15:05:10.676,
,,5723,4580,327,160,183,0.006836,-0.010742,1.035156,1.321250,-3.771250,-0.175000,0.044238,-0.196954,-0.450994,,161,143,129,116,916,,,,,,,,,-51,15:05:10.677,
,,5724,4600,327,160,182,0.006348,-0.005859,1.037109,1.382500,-3.745000,-0.201250,0.044238,-0.196954,-0.450994,,160,142,126,115,915,,,,,,,,,-51,15:05:10.706,
,,5725,4620,328,159,181,-0.000488,-0.004395,1.038086,1.338750,-3.736250,-0.227500,0.047888,-0.196954,-0.441212,,161,141,127,116,915,,,,,,,,,-51,15:05:10.736,
,,5726,4640,326,160,184,0.003906,-0.001465,1.037109,1.347500,-3.762500,-0.192500,0.046428,-0.200750,-0.444862,,160,140,128,115,915,,,,,,,,,-51,15:05:10.746,
,,5727,4660,329,159,184,0.007324,-0.001465,1.038574,1.338750,-3.762500,-0.122500,0.047888,-0.201626,-0.447344,,160,143,127,115,917,,,,,,,,,-51,15:05:10.768,
,,5728,4680,328,162,183,0.006348,-0.001953,1.036133,1.356250,-3.788750,-0.166250,0.043508,-0.201480,-0.453184,,159,143,128,116,915,,,,,,,,,-51,15:05:10.797,
,,5729,4700,329,162,183,0.009277,-0.003906,1.035156,1.251250,-3.771250,-0.210000,0.043508,-0.201480,-0.453184,,159,142,126,116,917,,,,,,,,,-51,15:05:10.798,
,,5730,4720,328,161,183,0.005859,-0.006348,1.035156,1.347500,-3.657500,-0.131250,0.042924,-0.197830,-0.446906,,160,141,128,115,915,,,,,,,,,-51,15:05:10.825,
,,5731,4740,327,161,184,0.008301,-0.004395,1.036621,1.312500,-3.788750,-0.157500,0.046866,-0.195202,-0.443840,,160,139,130,116,916,,,,,,,,,-51,15:05:10.856,
,,5732,4760,326,160,184,0.004395,-0.004395,1.036621,1.277500,-3.788750,-0.227500,0.042340,-0.197538,-0.441066,,161,141,130,116,916,,,,,,,,,-51,15:05:10.857,
,,5733,4780,328,160,183,0.004395,-0.005371,1.037109,1.338750,-3.815000,-0.245000,0.045406,-0.200020,-0.435810,,161,142,126,116,916,,,,,,,,,-51,15:05:10.885,
,,5734,4800,329,158,183,0.004395,-0.004883,1.036133,1.312500,-3.815000,-0.148750,0.045406,-0.200020,-0.435810,,161,143,126,115,916,,,,,,,,,-51,15:05:10.916,
,,5735,4820,328,161,182,0.006348,-0.003906,1.035645,1.303750,-3.727500,-0.192500,0.042048,-0.197100,-0.439606,,159,141,127,117,916,,,,,,,,,-51,15:05:10.917,
,,5736,4840,327,158,184,0.005859,-0.006348,1.035156,1.330000,-3.832500,-0.157500,0.044238,-0.197100,-0.446614,,159,139,128,117,915,,,,,,,,,-51,15:05:10.945,
,,5737,4860,327,160,183,0.008789,-0.005859,1.036621,1.286250,-3.806250,-0.218750,0.042486,-0.195640,-0.440628,,160,144,128,115,915,,,,,,,,,-51,15:05:10.977,
,,5738,4880,327,161,185,0.008301,-0.007324,1.035156,1.356250,-3.788750,-0.157500,0.046720,-0.196078,-0.434934,,160,142,128,116,916,,,,,,,,,-51,15:05:10.977,
,,5739,4900,329,161,184,0.004883,-0.009277,1.038086,1.356250,-3.850000,-0.166250,0.046720,-0.196078,-0.434934,,159,143,126,117,917,,,,,,,,,-51,15:05:11.006,
,,5740,4920,329,160,181,0.008789,-0.006836,1.035156,1.400000,-3.797500,-0.183750,0.040150,-0.196954,-0.433328,,160,141,126,117,915,,,,,,,,,-51,15:05:11.037,
,,5741,4940,326,159,183,0.011230,-0.005371,1.035645,1.365000,-3.710000,-0.183750,0.042340,-0.198706,-0.430116,,161,140,126,116,915,,,,,,,,,-51,15:05:11.038,
,,5742,4960,327,161,184,0.003906,-0.006836,1.036133,1.286250,-3.683750,-0.087500,0.043800,-0.196954,-0.443840,,159,142,130,116,916,,,,,,,,,-51,15:05:11.067,
,,5743,4980,328,161,184,0.005371,-0.006348,1.036133,1.268750,-3.762500,-0.131250,0.040880,-0.196808,-0.439752,,159,143,129,114,914,,,,,,,,,-51,15:05:11.099,
,,5744,5000,329,161,184,0.000488,-0.006348,1.034180,1.260000,-3.797500,-0.218750,0.041172,-0.200020,-0.446468,,160,143,128,117,915,,,,,,,,,-51,15:05:11.099,
,,5745,5020,329,161,181,0.004395,-0.002930,1.034180,1.356250,-3.753750,-0.166250,0.041172,-0.200020,-0.446468,,159,141,127,115,916,,,,,,,,,-51,15:05:11.156,
,,5746,5040,325,161,182,0.006348,-0.003906,1.036621,1.382500,-3.850000,-0.245000,0.044822,-0.195494,-0.445884,,161,140,127,116,915,,,,,,,,,-51,15:05:11.157,
,,5747,5060,327,160,185,0.005859,-0.005371,1.039551,1.225000,-3.815000,-0.183750,0.042486,-0.197246,-0.435372,,161,142,127,115,914,,,,,,,,,-51,15:05:11.157,
,,5748,5080,458,206,214,0.005859,-0.003418,1.036621,1.330000,-3.832500,-0.262500,0.037084,-0.198998,-0.446614,,182,158,137,123,916,,,,,,,,,-51,15:05:11.186,
,,5749,5100,331,161,189,0.006836,-0.005859,1.034668,1.321250,-3.718750,-0.131250,0.042632,-0.193888,-0.443548,,169,147,133,120,915,,,,,,,,,-51,15:05:11.216,
,,5750,5120,330,162,186,0.005371,-0.002441,1.036133,1.338750,-3.675000,-0.183750,0.042632,-0.196954,-0.437416,,163,144,130,118,917,,,,,,,,,-51,15:05:11.217,
,,5751,5140,328,160,184,0.006836,-0.005371,1.035645,1.338750,-3.797500,-0.131250,0.042340,-0.196954,-0.437416,,161,143,130,118,916,,,,,,,,,-51,15:05:11.245,
,,5752,5160,328,160,183,0.004883,-0.003418,1.035156,1.338750,-3.683750,-0.271250,0.040004,-0.196224,-0.436102,,161,143,129,116,916,,,,,,,,,-51,15:05:11.277,
,,5753,5180,329,161,183,0.006836,-0.005371,1.036621,1.303750,-3.745000,-0.192500,0.040734,-0.195640,-0.435226,,159,144,127,116,915,,,,,,,,,-51,15:05:11.277,
,,5754,5200,328,161,182,0.003906,-0.003906,1.035156,1.382500,-3.710000,-0.183750,0.042924,-0.197830,-0.440774,,160,141,128,115,915,,,,,,,,,-51,15:05:11.306,
,,5755,5220,328,161,181,0.002441,-0.005371,1.034180,1.251250,-3.745000,-0.078750,0.038836,-0.192282,-0.444424,,161,139,129,114,915,,,,,,,,,-51,15:05:11.336,
,,5756,5240,327,161,184,0.002930,-0.005859,1.034668,1.330000,-3.797500,-0.122500,0.038836,-0.192282,-0.444424,,161,142,128,116,917,,,,,,,,,-51,15:05:11.337,
,,5757,5260,328,161,184,0.006836,-0.005371,1.034668,1.347500,-3.753750,-0.131250,0.042048,-0.196954,-0.428656,,158,144,130,116,915,,,,,,,,,-51,15:05:11.367,
,,5758,5280,328,159,183,0.010742,-0.010742,1.035645,1.400000,-3.823750,-0.245000,0.036938,-0.194618,-0.436540,,161,144,127,116,917,,,,,,,,,-51,15:05:11.398,
,,5759,5300,329,161,181,0.006836,-0.000488,1.035645,1.356250,-3.780000,-0.192500,0.042194,-0.199436,-0.425006,,160,142,126,116,915,,,,,,,,,-51,15:05:11.398,
,,5760,5320,328,159,184,0.002930,-0.002930,1.034180,1.260000,-3.736250,-0.210000,0.037522,-0.201626,-0.437708,,159,141,128,117,916,,,,,,,,,-51,15:05:11.428,
,,5761,5340,326,159,183,0.005371,-0.002930,1.037598,1.391250,-3.718750,-0.201250,0.037522,-0.201626,-0.437708,,160,140,127,117,916,,,,,,,,,-51,15:05:11.456,
,,5762,5360,327,158,184,0.004395,-0.000977,1.036621,1.286250,-3.745000,-0.236250,0.045114,-0.205714,-0.430700,,160,142,130,116,915,,,,,,,,,-51,15:05:11.457,
,,5763,5380,329,160,183,0.007324,-0.006348,1.035645,1.321250,-3.771250,-0.122500,0.041172,-0.193158,-0.444570,,159,144,128,117,915,,,,,,,,,-51,15:05:11.517,
